sample_size,tau,case_id,concept,bias,sample_size_fct
200,-0.029846504210219504,215,Simulation-Induced Bias,0.0021349706477053164,N = 200
200,-0.018899438717163486,235,Simulation-Induced Bias,0.0021533317391914004,N = 200
200,-0.02016621128405305,129,Simulation-Induced Bias,0.002274388480957623,N = 200
200,-0.029557408610318192,64,Simulation-Induced Bias,-0.0010547206621970284,N = 200
200,-0.029366840635986824,160,Simulation-Induced Bias,-3.995658709570124e-4,N = 200
200,-0.02796792497485634,68,Simulation-Induced Bias,0.0023600819105459164,N = 200
200,-0.015558278056582608,28,Simulation-Induced Bias,-0.0019670993942248263,N = 200
200,-0.031142616062537543,116,Simulation-Induced Bias,0.0011551066384664285,N = 200
200,-0.008175518358387923,197,Simulation-Induced Bias,-0.001957735862138838,N = 200
200,-0.028797424059474164,111,Simulation-Induced Bias,-8.161053471125307e-4,N = 200
200,-0.02542171980946273,213,Simulation-Induced Bias,-0.0014847011522920797,N = 200
200,-0.013596315776227996,6,Simulation-Induced Bias,-0.0017343856864861541,N = 200
200,-0.0289147236893067,200,Simulation-Induced Bias,0.0017011030438454505,N = 200
200,-0.030394991877085387,125,Simulation-Induced Bias,5.52673001829318e-4,N = 200
200,-0.024846311747170446,223,Simulation-Induced Bias,0.0016406489805485848,N = 200
200,-0.019391776236491465,168,Simulation-Induced Bias,0.0015499976155292187,N = 200
200,-0.020229144561018653,131,Simulation-Induced Bias,0.0012640409206792769,N = 200
200,-0.031239210355656022,97,Simulation-Induced Bias,0.0013192076036985315,N = 200
200,-0.01965489869705339,113,Simulation-Induced Bias,0.0018492937391061393,N = 200
200,-0.0075974594359927705,83,Simulation-Induced Bias,7.697998279935017e-4,N = 200
200,-0.02727833478917363,109,Simulation-Induced Bias,0.0019097607278795933,N = 200
200,-0.028754256298665903,7,Simulation-Induced Bias,0.0017692728573975094,N = 200
200,-0.030228298611049476,63,Simulation-Induced Bias,0.0020713404857570575,N = 200
200,-0.028174389905823105,233,Simulation-Induced Bias,-5.8396161236845545e-5,N = 200
200,-0.022564184941527232,128,Simulation-Induced Bias,-0.0018989328816654827,N = 200
200,-0.027493536161532495,206,Simulation-Induced Bias,-9.450439824375753e-4,N = 200
200,-0.022564184941527232,211,Simulation-Induced Bias,-0.0018989328816654827,N = 200
200,-0.03137296018183766,188,Simulation-Induced Bias,7.46776019377636e-4,N = 200
200,-0.029418851387908007,218,Simulation-Induced Bias,0.0011458933065936205,N = 200
200,-0.018198186244010595,139,Simulation-Induced Bias,0.0011847923779538215,N = 200
200,-0.02796828760620451,82,Simulation-Induced Bias,0.0011711395376297062,N = 200
200,-0.02976239166424699,54,Simulation-Induced Bias,0.001368770409202122,N = 200
200,-0.026291854965308836,165,Simulation-Induced Bias,0.0012197834762582849,N = 200
200,-0.031249968939851103,199,Simulation-Induced Bias,0.0020693936944676528,N = 200
200,-0.028367533433866554,49,Simulation-Induced Bias,-4.346325526126925e-4,N = 200
200,-0.030092819005291593,173,Simulation-Induced Bias,-4.4375204710939836e-4,N = 200
200,-0.031383157187619526,93,Simulation-Induced Bias,2.7418005278408153e-4,N = 200
200,-0.022669900456232295,163,Simulation-Induced Bias,-0.0018869281503724224,N = 200
200,-0.026503791867226956,244,Simulation-Induced Bias,-0.0013812402846648843,N = 200
200,-0.026559810599117717,243,Simulation-Induced Bias,0.00202126732338399,N = 200
200,-0.029228260632442993,140,Simulation-Induced Bias,8.160039277325844e-4,N = 200
200,-0.012357410747434572,48,Simulation-Induced Bias,-2.0077596989845695e-4,N = 200
200,-0.031293741525305396,196,Simulation-Induced Bias,9.443023583450769e-4,N = 200
200,-0.028593218906095452,152,Simulation-Induced Bias,7.31905346169303e-4,N = 200
200,-0.015558278056582608,24,Simulation-Induced Bias,-0.0019670993942248263,N = 200
200,-0.03128436398297357,110,Simulation-Induced Bias,0.0012198967225825717,N = 200
200,-0.03132483529544422,44,Simulation-Induced Bias,0.001005459241250145,N = 200
400,-0.03145349377056378,73,Simulation-Induced Bias,5.317887061947468e-4,N = 400
400,-0.028056376795957294,207,Simulation-Induced Bias,0.001014334702472322,N = 400
400,-0.03146132784567629,25,Simulation-Induced Bias,3.970031163855331e-4,N = 400
400,-0.013458299452299038,51,Simulation-Induced Bias,-0.0010447176990702137,N = 400
400,-0.031319133850254754,80,Simulation-Induced Bias,0.0013309758307826873,N = 400
400,-0.030800473502088588,136,Simulation-Induced Bias,1.6516168778078072e-4,N = 400
400,-0.02888376950152116,179,Simulation-Induced Bias,-4.5686766301919826e-4,N = 400
400,-0.017020548882241804,100,Simulation-Induced Bias,-0.0011151094477719163,N = 400
400,-0.03151417528655892,157,Simulation-Induced Bias,9.00850979283746e-4,N = 400
400,-0.020607793743717795,204,Simulation-Induced Bias,-6.805747558297284e-4,N = 400
400,-0.029333577786241127,150,Simulation-Induced Bias,-3.943889315227364e-4,N = 400
400,-0.023620177830281475,214,Simulation-Induced Bias,-7.862494251728962e-4,N = 400
400,-0.00612871639219037,32,Simulation-Induced Bias,-0.0010410663696946536,N = 400
400,-0.016517355982777815,155,Simulation-Induced Bias,-0.0011352371179253959,N = 400
400,-0.029714674894805726,137,Simulation-Induced Bias,0.0011924181329808665,N = 400
400,-0.02101202433968352,186,Simulation-Induced Bias,-9.85142035660809e-4,N = 400
400,-0.02988592314537386,37,Simulation-Induced Bias,-1.9642714951299822e-5,N = 400
400,-0.03151507363602574,228,Simulation-Induced Bias,4.2021988070409244e-4,N = 400
400,-0.025678526099331078,192,Simulation-Induced Bias,-6.368901421244244e-4,N = 400
400,-0.028056376795957294,162,Simulation-Induced Bias,0.001014334702472322,N = 400
400,-0.010577182123233442,114,Simulation-Induced Bias,-0.0011789668148078757,N = 400
400,-0.01751855808657443,38,Simulation-Induced Bias,-0.001119699612754356,N = 400
400,-0.016597247620720124,158,Simulation-Induced Bias,-0.0012387337206901036,N = 400
400,-0.03059639122958091,33,Simulation-Induced Bias,6.825485571942957e-5,N = 400
400,-0.03037751726474036,77,Simulation-Induced Bias,-1.9714938915252334e-4,N = 400
400,-0.030092819005291593,19,Simulation-Induced Bias,-2.5316012037729374e-4,N = 400
400,-0.0277614507720495,249,Simulation-Induced Bias,-4.762306007436781e-4,N = 400
400,-0.02574125894122889,198,Simulation-Induced Bias,0.0010855120382785195,N = 400
400,-0.02572782311306676,55,Simulation-Induced Bias,-0.00077886102656163705,N = 400
400,-0.017604784072237423,3,Simulation-Induced Bias,-9.74836020298759e-4,N = 400
400,-0.03087507972290593,13,Simulation-Induced Bias,-7.666134621097526e-5,N = 400
400,-0.023871391308719403,35,Simulation-Induced Bias,-9.351909273888834e-4,N = 400
400,-0.03104989729220431,90,Simulation-Induced Bias,8.022551182191688e-4,N = 400
400,-0.031399946930175116,184,Simulation-Induced Bias,0.001481706008094566,N = 400
400,-0.027528962766295906,236,Simulation-Induced Bias,-6.714862553632746e-4,N = 400
400,-0.028367533433866554,222,Simulation-Induced Bias,-3.8205903373266653e-4,N = 400
400,-0.025807012733316093,21,Simulation-Induced Bias,-7.057714516556825e-4,N = 400
400,-0.027397145425570923,193,Simulation-Induced Bias,-6.158067653417518e-4,N = 400
400,-0.027726834343668294,201,Simulation-Induced Bias,-5.454572858068427e-4,N = 400
400,-0.03087507972290593,229,Simulation-Induced Bias,-7.666134621097526e-5,N = 400
400,-0.02809965177198226,221,Simulation-Induced Bias,-5.378472193005371e-4,N = 400
400,-0.025260003876095283,185,Simulation-Induced Bias,1.9386418052314697e-5,N = 400
400,-0.03051436548154396,115,Simulation-Induced Bias,8.90435832848549e-5,N = 400
400,-0.018157973019943263,17,Simulation-Induced Bias,-0.0011851756766323336,N = 400
400,-0.03143861205260412,122,Simulation-Induced Bias,2.2002753511976558e-4,N = 400
400,-0.030558108452828248,81,Simulation-Induced Bias,-1.8656086184055953e-4,N = 400
400,-0.009123682500245867,106,Simulation-Induced Bias,-0.0014909133322093485,N = 400
400,-0.031221148993481718,181,Simulation-Induced Bias,4.656386672558313e-4,N = 400
400,-0.0313875281689302,177,Simulation-Induced Bias,7.274116663210234e-4,N = 400
400,-0.030543399086900624,130,Simulation-Induced Bias,1.9625573113130068e-4,N = 400
400,-0.030795189591138583,41,Simulation-Induced Bias,1.9192611134819654e-4,N = 400
400,-0.030383359154392442,102,Simulation-Induced Bias,8.708050127975396e-4,N = 400
400,-0.02619538552293227,208,Simulation-Induced Bias,9.732718256727432e-4,N = 400
400,-0.02899564095298951,231,Simulation-Induced Bias,9.880624525539401e-4,N = 400
400,-0.027539112460508164,99,Simulation-Induced Bias,9.693781693707916e-4,N = 400
400,-0.03043530620357726,171,Simulation-Induced Bias,-1.550957164117711e-4,N = 400
400,-0.031115972781445733,242,Simulation-Induced Bias,3.051264499341691e-4,N = 400
400,-0.012709795625209575,46,Simulation-Induced Bias,-9.796599910497361e-4,N = 400
400,-0.029392871160835332,180,Simulation-Induced Bias,8.365826377838663e-4,N = 400
400,-0.028309011928075,88,Simulation-Induced Bias,-4.640901157186572e-4,N = 400
400,-0.03075387106600369,117,Simulation-Induced Bias,-7.674892403826405e-5,N = 400
400,-0.018916064559507118,216,Simulation-Induced Bias,-8.801704651940946e-4,N = 400
400,-0.027301811731148207,227,Simulation-Induced Bias,-5.547537566957458e-4,N = 400
400,-0.031024414073342,167,Simulation-Induced Bias,7.360376975351635e-6,N = 400
400,-0.027504070537734404,30,Simulation-Induced Bias,-4.403026094363764e-4,N = 400
400,-0.01900187058246683,182,Simulation-Induced Bias,-9.525429531783841e-4,N = 400
400,-0.016597247620720124,183,Simulation-Induced Bias,-0.0012387337206901036,N = 400
400,-0.02877114283986648,75,Simulation-Induced Bias,-3.850928745637548e-4,N = 400
400,-0.03144544389892501,47,Simulation-Induced Bias,4.364064112764368e-4,N = 400
400,-0.02946978194379979,123,Simulation-Induced Bias,-3.573433132586512e-4,N = 400
400,-0.030639535982526223,108,Simulation-Induced Bias,-1.383544928194244e-4,N = 400
400,-0.029052801330109013,101,Simulation-Induced Bias,9.272166748366881e-4,N = 400
400,-0.03147274970437397,178,Simulation-Induced Bias,2.0016147443132487e-4,N = 400
400,-0.023969722503763502,161,Simulation-Induced Bias,-5.27374612681545e-4,N = 400
400,-0.03128436398297357,61,Simulation-Induced Bias,6.870245909065473e-4,N = 400
400,-0.02307904038374431,84,Simulation-Induced Bias,-9.09995167943e-4,N = 400
400,-0.03150939770172295,138,Simulation-Induced Bias,3.339927935760642e-4,N = 400
400,-0.010638866487918008,79,Simulation-Induced Bias,-0.0012385897802724439,N = 400
400,-0.031383157187619526,230,Simulation-Induced Bias,1.2647711387970412e-4,N = 400
400,-0.019989707485340125,20,Simulation-Induced Bias,-0.0011238929980258439,N = 400
400,-0.03150782608932229,62,Simulation-Induced Bias,3.55501030227294e-4,N = 400
400,-0.025984533531809628,246,Simulation-Induced Bias,-8.067375486381922e-4,N = 400
400,-0.03028122995108451,89,Simulation-Induced Bias,-9.746522004076136e-5,N = 400
400,-0.029217444001055692,247,Simulation-Induced Bias,9.846979687130712e-4,N = 400
400,-0.030895749235028358,164,Simulation-Induced Bias,6.841834000572561e-4,N = 400
400,-0.018629682442086848,151,Simulation-Induced Bias,-0.0010922072008243272,N = 400
400,-0.012844482724704176,58,Simulation-Induced Bias,-0.0010768976160567736,N = 400
400,-0.02701162791788536,225,Simulation-Induced Bias,-5.033486712400226e-4,N = 400
400,-0.03146132784567629,149,Simulation-Induced Bias,3.970031163855331e-4,N = 400
400,-0.0315161774746871,70,Simulation-Induced Bias,3.899815043413371e-4,N = 400
400,-0.03147709220377415,144,Simulation-Induced Bias,4.7979877355991407e-4,N = 400
400,-0.028647307010803424,241,Simulation-Induced Bias,-9.904824524460676e-5,N = 400
400,-0.024651982430367314,53,Simulation-Induced Bias,9.554100331245555e-4,N = 400
400,-0.024962579587016198,57,Simulation-Induced Bias,-5.352540723023713e-4,N = 400
400,-0.030508025664256255,91,Simulation-Induced Bias,1.2463102563010225e-4,N = 400
400,-0.025405499365949602,5,Simulation-Induced Bias,-2.370268306350204e-4,N = 400
400,-0.02681208542724023,217,Simulation-Induced Bias,1.9973223841507348e-4,N = 400
400,-0.02902875460469856,69,Simulation-Induced Bias,-4.121154874437219e-5,N = 400
400,-0.03086171500823126,219,Simulation-Induced Bias,8.221653730217902e-4,N = 400
400,-0.03134054784221696,43,Simulation-Induced Bias,6.032004684413533e-4,N = 400
400,-0.02625689166465517,187,Simulation-Induced Bias,-6.310891905890285e-4,N = 400
400,-0.01833009736833502,210,Simulation-Induced Bias,-8.954175170690221e-4,N = 400
400,-0.030773040826604703,105,Simulation-Induced Bias,-6.258911949461737e-5,N = 400
400,-0.017501943855314672,18,Simulation-Induced Bias,-9.860409322618308e-4,N = 400
400,-0.011703477251831629,8,Simulation-Induced Bias,-9.839226850117348e-4,N = 400
400,-0.029392871160835332,239,Simulation-Induced Bias,8.365826377838663e-4,N = 400
400,-0.027270082353311298,127,Simulation-Induced Bias,-4.110435745170449e-4,N = 400
400,-0.03113052857029991,72,Simulation-Induced Bias,7.067730121031596e-4,N = 400
400,-0.02994581073136693,175,Simulation-Induced Bias,-2.0589260599087472e-4,N = 400
400,-0.017221080487308638,135,Simulation-Induced Bias,-9.207824314020202e-4,N = 400
400,-0.027323844836843247,96,Simulation-Induced Bias,-5.377262443327993e-4,N = 400
400,-0.02274746716217735,205,Simulation-Induced Bias,-0.0010593610499768855,N = 400
400,-0.025862535576093193,132,Simulation-Induced Bias,-7.59652544501159e-4,N = 400
400,-0.025979320755808943,86,Simulation-Induced Bias,0.0013087437701670805,N = 400
400,-0.012830192244677296,22,Simulation-Induced Bias,-0.001360439219193722,N = 400
400,-0.030850353968956634,60,Simulation-Induced Bias,0.001994348497920729,N = 400
400,-0.02622867928205752,203,Simulation-Induced Bias,0.0010593515273163365,N = 400
400,-0.031044316412504547,195,Simulation-Induced Bias,0.0011690541547285487,N = 400
400,-0.018204750825850047,15,Simulation-Induced Bias,-8.993333883338117e-4,N = 400
400,-0.016601443601401478,50,Simulation-Induced Bias,-0.0013124356594346916,N = 400
400,-0.022673945105427196,166,Simulation-Induced Bias,-0.0010085500348256428,N = 400
400,-0.027231766100114796,107,Simulation-Induced Bias,-5.12749321212317e-4,N = 400
400,-0.013619019942026078,169,Simulation-Induced Bias,-0.001460283955740051,N = 400
400,-0.01981480493149934,67,Simulation-Induced Bias,-0.0010637582232416037,N = 400
400,-0.025037626325091544,112,Simulation-Induced Bias,-6.300699825607659e-4,N = 400
400,-0.03090693507368425,174,Simulation-Induced Bias,7.497608224828686e-4,N = 400
400,-0.00824155912023583,98,Simulation-Induced Bias,-0.001544398202139044,N = 400
400,-0.028619271288683523,2,Simulation-Induced Bias,0.001389230895409821,N = 400
400,-0.03019035270575582,226,Simulation-Induced Bias,0.0014689181366222097,N = 400
400,-0.031249330882154314,209,Simulation-Induced Bias,6.79282944878061e-4,N = 400
400,-0.02747582096134482,31,Simulation-Induced Bias,0.0014076638699027297,N = 400
400,-0.031289529228101465,154,Simulation-Induced Bias,0.0010927150587248802,N = 400
400,-0.02254019951109354,74,Simulation-Induced Bias,-7.142818367524735e-4,N = 400
400,-0.012366891377846523,148,Simulation-Induced Bias,0.0014266246012864647,N = 400
400,-0.02947699903445833,172,Simulation-Induced Bias,0.001522348329614627,N = 400
400,-0.01858520556888521,56,Simulation-Induced Bias,0.0018827879360162596,N = 400
400,-0.03127673000923292,190,Simulation-Induced Bias,9.232047835082031e-4,N = 400
400,-0.006635367827950267,191,Simulation-Induced Bias,7.888029137188774e-4,N = 400
400,-0.03134504426659879,76,Simulation-Induced Bias,3.1755367919444194e-4,N = 400
400,-0.031458011982348544,10,Simulation-Induced Bias,9.45529518486414e-4,N = 400
400,-0.03132483529544422,71,Simulation-Induced Bias,5.187117537408872e-4,N = 400
400,-0.023871391308719403,189,Simulation-Induced Bias,-9.351909273888834e-4,N = 400
400,-0.031359330716531963,12,Simulation-Induced Bias,1.1277514694300883e-4,N = 400
400,-0.03089645203887409,45,Simulation-Induced Bias,0.0018189186564165419,N = 400
400,-0.03022581647046363,103,Simulation-Induced Bias,0.0013481410439215198,N = 400
400,-0.02559372070210364,238,Simulation-Induced Bias,0.001953224095375544,N = 400
400,-0.011853805417661789,66,Simulation-Induced Bias,-5.946511145251479e-4,N = 400
400,-0.02741372104478279,146,Simulation-Induced Bias,1.4474704243677347e-4,N = 400
400,-0.006787847388427304,245,Simulation-Induced Bias,-8.69761282019323e-4,N = 400
400,-0.008595820051142566,92,Simulation-Induced Bias,-6.83819006040939e-4,N = 400
400,-0.030723639808866055,118,Simulation-Induced Bias,0.0018009063474779784,N = 400
400,-0.0301516379810709,234,Simulation-Induced Bias,3.4169761353190775e-4,N = 400
400,-0.02425799869874168,126,Simulation-Induced Bias,-9.090230330209559e-5,N = 400
400,-0.022734578506968917,52,Simulation-Induced Bias,0.001163317361109164,N = 400
400,-0.016730990091288644,240,Simulation-Induced Bias,9.17837422511017e-4,N = 400
400,-0.030365837105821414,4,Simulation-Induced Bias,0.0011302692500773336,N = 400
400,-0.030916780040382175,36,Simulation-Induced Bias,0.0010154218011814535,N = 400
400,-0.019755849663640745,220,Simulation-Induced Bias,-0.0012606302298591755,N = 400
400,-0.027767754564243075,65,Simulation-Induced Bias,-5.644509276263691e-4,N = 400
400,-0.017173708333498183,224,Simulation-Induced Bias,-0.0014399840240309388,N = 400
400,-0.031516690287379134,40,Simulation-Induced Bias,3.694073697795147e-4,N = 400
400,-0.017285446670633586,142,Simulation-Induced Bias,-1.8661114304023563e-4,N = 400
400,-0.023869911712879555,170,Simulation-Induced Bias,0.0010299941141830166,N = 400
400,-0.004486952172463532,120,Simulation-Induced Bias,5.3264288982374404e-5,N = 400
400,-0.029815001725951806,143,Simulation-Induced Bias,-2.3076781098849142e-5,N = 400
400,-0.01905143120501407,248,Simulation-Induced Bias,9.663977050106999e-4,N = 400
400,-0.02520646687227679,78,Simulation-Induced Bias,0.0010272187165856067,N = 400
400,-0.03139544687839346,124,Simulation-Induced Bias,4.4849043763663804e-4,N = 400
400,-0.031394773593334147,232,Simulation-Induced Bias,2.2218297801441383e-4,N = 400
400,-0.02989520491907055,156,Simulation-Induced Bias,0.0017301791231321383,N = 400
400,-0.0312009530750737,59,Simulation-Induced Bias,7.28634787033125e-4,N = 400
400,-0.023350418970568665,87,Simulation-Induced Bias,0.0010192786240362482,N = 400
400,-0.028952532782769658,147,Simulation-Induced Bias,0.0010345017639745296,N = 400
400,-0.02233265105490667,176,Simulation-Induced Bias,0.0010067280822141193,N = 400
400,-0.02223452380189228,16,Simulation-Induced Bias,-4.54807519356705e-5,N = 400
400,-0.031515564981693445,134,Simulation-Induced Bias,6.14033330119626e-4,N = 400
400,-0.03148313750111842,39,Simulation-Induced Bias,0.0011798100842968194,N = 400
400,-0.027710441942093822,23,Simulation-Induced Bias,-6.227268327267353e-4,N = 400
400,-0.02119160828859401,11,Simulation-Induced Bias,0.0019848157182397984,N = 400
400,-0.026841998046897908,27,Simulation-Induced Bias,0.0018695096826263254,N = 400
400,-0.02539271868889237,145,Simulation-Induced Bias,-9.850629846280823e-5,N = 400
400,-0.03023961285047372,42,Simulation-Induced Bias,2.8294770254609636e-4,N = 400
400,-0.02107310400938389,94,Simulation-Induced Bias,-3.597960186544e-4,N = 400
400,-0.030554495330591847,1,Simulation-Induced Bias,2.8206740664394464e-4,N = 400
400,-0.021713247123853696,29,Simulation-Induced Bias,-2.5534390961834755e-4,N = 400
400,-0.027149691755814942,141,Simulation-Induced Bias,2.8988180689640958e-5,N = 400
400,-0.02732358258683154,14,Simulation-Induced Bias,2.5986357418690542e-5,N = 400
400,-0.0312381785221717,212,Simulation-Induced Bias,2.4120854991943608e-4,N = 400
400,-0.030022782393755387,119,Simulation-Induced Bias,0.0021263905140114954,N = 400
400,-0.01709516542502698,95,Simulation-Induced Bias,-0.0026473599578244918,N = 400
400,-0.031508043276014974,104,Simulation-Induced Bias,0.0010152915947819266,N = 400
400,-0.03148089781348162,133,Simulation-Induced Bias,6.56342209355662e-4,N = 400
400,-0.027120012828027562,202,Simulation-Induced Bias,-0.0015333801831914629,N = 400
400,-0.02965202119293242,9,Simulation-Induced Bias,-6.384331725336409e-4,N = 400
400,-0.03147151348010019,34,Simulation-Induced Bias,0.0012131974007287168,N = 400
400,-0.03060665082470937,121,Simulation-Induced Bias,0.0020422259855149873,N = 400
400,-0.029256375080088215,85,Simulation-Induced Bias,0.0013271007022095521,N = 400
400,-0.022340213997790292,237,Simulation-Induced Bias,-0.0010782416748460824,N = 400
400,-0.021590853640166774,250,Simulation-Induced Bias,0.0010737855352256874,N = 400
400,-0.029059281530377512,153,Simulation-Induced Bias,0.0010715051078231397,N = 400
400,-0.03149993580633398,159,Simulation-Induced Bias,5.508373761138677e-4,N = 400
400,-0.02029456376708605,194,Simulation-Induced Bias,8.550142823297927e-4,N = 400
400,-0.020932938267802292,26,Simulation-Induced Bias,0.001162040587501554,N = 400
400,-0.029846504210219504,215,Simulation-Induced Bias,0.0010668838924433148,N = 400
400,-0.018899438717163486,235,Simulation-Induced Bias,0.0010494046506427483,N = 400
400,-0.02016621128405305,129,Simulation-Induced Bias,0.0011305341934798006,N = 400
400,-0.029557408610318192,64,Simulation-Induced Bias,-6.761660742534911e-4,N = 400
400,-0.029366840635986824,160,Simulation-Induced Bias,-1.635695454638708e-4,N = 400
400,-0.02796792497485634,68,Simulation-Induced Bias,0.0013368031947239983,N = 400
400,-0.015558278056582608,28,Simulation-Induced Bias,-0.0011546202607805936,N = 400
400,-0.031142616062537543,116,Simulation-Induced Bias,6.016297485684566e-4,N = 400
400,-0.008175518358387923,197,Simulation-Induced Bias,-0.001163593370929101,N = 400
400,-0.028797424059474164,111,Simulation-Induced Bias,-4.519332650923108e-4,N = 400
400,-0.02542171980946273,213,Simulation-Induced Bias,-8.062680190054072e-4,N = 400
400,-0.013596315776227996,6,Simulation-Induced Bias,-0.0011334794859884523,N = 400
400,-0.0289147236893067,200,Simulation-Induced Bias,9.195163494432369e-4,N = 400
400,-0.030394991877085387,125,Simulation-Induced Bias,3.588414126983533e-4,N = 400
400,-0.024846311747170446,223,Simulation-Induced Bias,7.8438882116319e-4,N = 400
400,-0.019391776236491465,168,Simulation-Induced Bias,7.102155705208321e-4,N = 400
400,-0.020229144561018653,131,Simulation-Induced Bias,5.582680636016489e-4,N = 400
400,-0.031239210355656022,97,Simulation-Induced Bias,6.189214273942534e-4,N = 400
400,-0.01965489869705339,113,Simulation-Induced Bias,8.889418606557488e-4,N = 400
400,-0.0075974594359927705,83,Simulation-Induced Bias,2.783414212833152e-4,N = 400
400,-0.02727833478917363,109,Simulation-Induced Bias,0.0010142152493714668,N = 400
400,-0.028754256298665903,7,Simulation-Induced Bias,8.729146213354022e-4,N = 400
400,-0.030228298611049476,63,Simulation-Induced Bias,0.0011844652974230818,N = 400
400,-0.028174389905823105,233,Simulation-Induced Bias,-8.103564758801807e-5,N = 400
400,-0.022564184941527232,128,Simulation-Induced Bias,-0.0011719185000817131,N = 400
400,-0.027493536161532495,206,Simulation-Induced Bias,-5.986537148130813e-4,N = 400
400,-0.022564184941527232,211,Simulation-Induced Bias,-0.0011719185000817131,N = 400
400,-0.03137296018183766,188,Simulation-Induced Bias,3.660683281157401e-4,N = 400
400,-0.029418851387908007,218,Simulation-Induced Bias,6.645837215408269e-4,N = 400
400,-0.018198186244010595,139,Simulation-Induced Bias,4.707573960735789e-4,N = 400
400,-0.02796828760620451,82,Simulation-Induced Bias,4.894284541644457e-4,N = 400
400,-0.02976239166424699,54,Simulation-Induced Bias,8.471490219670828e-4,N = 400
400,-0.026291854965308836,165,Simulation-Induced Bias,5.117393418091198e-4,N = 400
400,-0.031249968939851103,199,Simulation-Induced Bias,0.001230905602747974,N = 400
400,-0.028367533433866554,49,Simulation-Induced Bias,-3.8205903373266653e-4,N = 400
400,-0.030092819005291593,173,Simulation-Induced Bias,-2.5316012037729374e-4,N = 400
400,-0.031383157187619526,93,Simulation-Induced Bias,1.2647711387970412e-4,N = 400
400,-0.022669900456232295,163,Simulation-Induced Bias,-0.001008516319556195,N = 400
400,-0.026503791867226956,244,Simulation-Induced Bias,-7.65400365524721e-4,N = 400
400,-0.026559810599117717,243,Simulation-Induced Bias,0.0010551412437245916,N = 400
400,-0.029228260632442993,140,Simulation-Induced Bias,4.041558985435935e-4,N = 400
400,-0.012357410747434572,48,Simulation-Induced Bias,-3.425654309552606e-4,N = 400
400,-0.031293741525305396,196,Simulation-Induced Bias,4.49385471591221e-4,N = 400
400,-0.028593218906095452,152,Simulation-Induced Bias,3.0692072144169677e-4,N = 400
400,-0.015558278056582608,24,Simulation-Induced Bias,-0.0011546202607805936,N = 400
400,-0.03128436398297357,110,Simulation-Induced Bias,6.870245909065473e-4,N = 400
400,-0.03132483529544422,44,Simulation-Induced Bias,5.187117537408872e-4,N = 400
800,-0.03145349377056378,73,Simulation-Induced Bias,2.5321053421630685e-4,N = 800
800,-0.028056376795957294,207,Simulation-Induced Bias,5.200730224415792e-4,N = 800
800,-0.03146132784567629,25,Simulation-Induced Bias,1.8958837566686315e-4,N = 800
800,-0.013458299452299038,51,Simulation-Induced Bias,-5.59682538783926e-4,N = 800
800,-0.031319133850254754,80,Simulation-Induced Bias,6.939047459990424e-4,N = 800
800,-0.030800473502088588,136,Simulation-Induced Bias,3.5093786790001136e-5,N = 800
800,-0.02888376950152116,179,Simulation-Induced Bias,-2.474274847262467e-4,N = 800
800,-0.017020548882241804,100,Simulation-Induced Bias,-5.824130866445565e-4,N = 800
800,-0.03151417528655892,157,Simulation-Induced Bias,4.4369994321727044e-4,N = 800
800,-0.020607793743717795,204,Simulation-Induced Bias,-3.6730361693375e-4,N = 800
800,-0.029333577786241127,150,Simulation-Induced Bias,-2.1518334811474263e-4,N = 800
800,-0.023620177830281475,214,Simulation-Induced Bias,-4.0885194733500385e-4,N = 800
800,-0.00612871639219037,32,Simulation-Induced Bias,-5.401542496935811e-4,N = 800
800,-0.016517355982777815,155,Simulation-Induced Bias,-5.859995720676747e-4,N = 800
800,-0.029714674894805726,137,Simulation-Induced Bias,7.012799967089853e-4,N = 800
800,-0.02101202433968352,186,Simulation-Induced Bias,-5.275715316962505e-4,N = 800
800,-0.02988592314537386,37,Simulation-Induced Bias,-2.060413698015337e-5,N = 800
800,-0.03151507363602574,228,Simulation-Induced Bias,1.9652657921359618e-4,N = 800
800,-0.025678526099331078,192,Simulation-Induced Bias,-3.3118313326942206e-4,N = 800
800,-0.028056376795957294,162,Simulation-Induced Bias,5.200730224415792e-4,N = 800
800,-0.010577182123233442,114,Simulation-Induced Bias,-6.320358471117397e-4,N = 800
800,-0.01751855808657443,38,Simulation-Induced Bias,-5.91306858604701e-4,N = 800
800,-0.016597247620720124,158,Simulation-Induced Bias,-6.413551090060123e-4,N = 800
800,-0.03059639122958091,33,Simulation-Induced Bias,-1.7440836601493453e-5,N = 800
800,-0.03037751726474036,77,Simulation-Induced Bias,-1.2897787971764135e-4,N = 800
800,-0.030092819005291593,19,Simulation-Induced Bias,-1.5945776789604016e-4,N = 800
800,-0.0277614507720495,249,Simulation-Induced Bias,-2.538908324280602e-4,N = 800
800,-0.02574125894122889,198,Simulation-Induced Bias,7.018426226983975e-4,N = 800
800,-0.02572782311306676,55,Simulation-Induced Bias,-4.429532169388829e-4,N = 800
800,-0.017604784072237423,3,Simulation-Induced Bias,-5.269100396782488e-4,N = 800
800,-0.03087507972290593,13,Simulation-Induced Bias,-6.370659880800683e-5,N = 800
800,-0.023871391308719403,35,Simulation-Induced Bias,-5.199099676069137e-4,N = 800
800,-0.03104989729220431,90,Simulation-Induced Bias,3.931238365632479e-4,N = 800
800,-0.031399946930175116,184,Simulation-Induced Bias,7.847584607840359e-4,N = 800
